type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
全栈工程师,可视化开发工程师,北京·海淀区·西北旺,20-40K,5-10年大专,百度,互联网已上市10000人以上,Node.js React HTML JavaScript TypeScript, 张先生,娱乐健身，补充医疗保险，通讯补贴，年终奖，零食下午茶，五险一金，员工旅游，餐补，定期体检，交通补助，住房补贴，节日福利，免费班车，带薪年假，加班补助
全栈工程师,java开发工程师,北京·东城区·交道口,18-30K,5-10年大专,奇点浩翰,大数据未融资100-499人,Java MyBatis Nginx MySQL 不接受居家办公 大数据经验, 刘女士,股票期权，节日福利，团建聚餐，法定节假日三薪，餐补，带薪年假，五险一金，员工旅游，绩效奖金，加班补助，通讯补贴，定期体检，补充医疗保险，节假日加班费
全栈工程师,Java开发工程师,济南·历城区·汉峪金谷,10-15K·13薪,5-10年大专,英科医疗科技,医疗器械已上市10000人以上,Vue JavaScript HTML Java 全栈项目经验, 吴先生,零食下午茶，定期体检，五险一金，节日福利，包住，绩效奖金，底薪加提成，通讯补贴，带薪年假，年终奖，员工旅游，股票期权，团建聚餐，宿舍有空调，生日福利，全勤奖，有无线网，餐补
全栈工程师,JAVA开发工程师,西安·雁塔区·紫薇田园都市,11-18K·14薪,5-10年大专,华诺捷瑞,互联网不需要融资0-20人,分布式技术 网络协议 MVC开发 数据结构 负载均衡技术 消息队列 Spring SpringBoot, 王先生,带薪年假，股票期权，餐补，定期体检，年终奖，零食下午茶，节日福利，加班补助，五险一金，补充医疗保险
全栈工程师,java高级工程师,海口·龙华区·海秀中路,15-20K,5-10年大专,鑫财数字,计算机软件20-99人,Java JavaScript Spring SSH Mybatis SQL Dubbo Netty, 张先生,五险一金
全栈工程师,Java工程师/架构师,北京·海淀区·上地,20-40K,5-10年大专,滴滴出行,互联网D轮及以上1000-9999人,Java Linux Javascript, 吕先生,五险一金，补充医疗保险，定期体检，免费班车，股票期权，带薪年假，零食下午茶，年终奖，交通补助，节日福利
全栈工程师,web后端开发工程师,武汉·洪山区·珞珈山,8-12K,5-10年大专,开宇智能,文化艺术/娱乐未融资100-499人,后端工程师 Java Python Spring 计算机/软件工程相关经验 Java开发经验 中大型项目架构设计经验 不接受居家办公, 陈女士,员工旅游，带薪年假，年终奖，五险一金
全栈工程师,java兼职开发工程师,广州·海珠区·琶洲,11-20K,5-10年大专,中杰科技,互联网未融资20-99人,Java Javascript, 李女士,节日福利，带薪年假，零食下午茶，员工旅游
全栈工程师,Java开发工程师,成都·武侯区·成都高新区,10-15K,5-10年大专,尧璧信科,互联网不需要融资0-20人,SQL 搜索引擎技术 分布式技术 Linux SpringBoot Spring Oracle MySQL, 江先生,加班补助，节日福利，通讯补贴，零食下午茶，餐补，带薪年假，员工旅游，全勤奖，交通补助，股票期权，绩效奖金，五险一金
全栈工程师,赴日Java开发工程师,上海·静安区·江宁路,13-26K,5-10年大专,一剑科技,计算机软件0-20人,Java MySQL Redis 架构设计经验 Spring Oracle 接受居家办公, 陆先生,交通补助，绩效奖金，节日福利，年终奖，员工旅游，带薪年假，节假日加班费，加班补助，团建聚餐，五险一金，定期体检，生日福利，保底工资
全栈工程师,JAVA中级开发工程师,长沙·岳麓区·麓谷,8-11K,5-10年大专,尚兴科技,移动互联网未融资20-99人,分布式技术 SpringBoot SpringCloud Spring SpringMVC NoSQL Orcale Sqlite, 戴女士,五险一金，零食下午茶，业务提成，提升培训，产品奖金，年终奖，加班补助，工龄奖，节日福利，项目奖金，全勤奖，餐补，年限服务奖，股权激励，带薪年假
全栈工程师,高级java开发工程师,广州·黄埔区·科学城,15-25K,5-10年大专,健新科技,计算机软件B轮500-999人,Java JavaScript Java开发经验, 韦女士,股票期权，员工旅游，年终奖，年度体检，五险一金，零食下午茶，团建聚餐，包吃，节日福利，高温补贴，带薪年假，意外险，定期体检，绩效奖金，生日福利
全栈工程师,java后端高级工程师,成都·龙泉驿区·成渝立交,9-12K,5-10年大专,成都智汇方舟科技,计算机软件0-20人,Java Spring Redis, 李先生, 
全栈工程师,中级java开发工程师,深圳·南山区·科技园,11-16K,5-10年大专,华思软件,计算机软件未融资20-99人,全栈侧重后端 HTML CSS Vue Java Spring/Spring Boot MySQL/Redis/MongoDB 计算机相关专业 全栈项目经验 后端开发经验, 胡先生,零食下午茶，调休，餐补，节日福利，员工旅游，团建聚餐，年终奖，带薪年假，五险一金，绩效奖金，交通补助
全栈工程师,软件开发工程师,西安·雁塔区·沣惠南路,15-30K·14薪,5-10年大专,联影智元,计算机软件500-999人,全栈无侧重 JavaScript Vue React Java 计算机相关专业 全栈项目经验, 吴先生,补充医疗保险，团建聚餐，免费班车，定期体检，生日福利，年终奖，节日福利，餐补，五险一金，带薪年假
全栈工程师,后端Java开发工程师（直招+双休）,深圳·坪山区·坪山,20-30K,5-10年大专,比亚迪汽车工业,汽车研发/制造已上市10000人以上,Java Spring MySQL Oracle ERP开发经验 微服务经验 分布式经验 不接受居家办公, 刘先生,通讯补贴，住房补贴，餐补，带薪年假，五险一金，周末双休
全栈工程师,后端开发工程师-企效业务(上海独角兽公司),上海·黄浦区·淮海路,40-70K,5-10年大专,海南空岛,餐饮20-99人,后端工程师 Java, 麦先生, 
全栈工程师,小程序Web工程师,成都·武侯区·金融城,6-9K,5-10年大专,果野鲜科技,批发/零售未融资20-99人,前端开发 后端开发 全栈开发 小程序 移动端 Web端 支付, 叶先生,全勤奖，年终奖，带薪年假，股票期权，五险一金，零食下午茶，员工旅游，餐补，通讯补贴，补充医疗保险
全栈工程师,PHP中高级网站开发工程师,佛山·南海区·里水,15-25K·13薪,5-10年大专,优之极,电子商务0-20人,HTML Java CSS MySQL 全栈开发, 周女士, 
全栈工程师,php工程师,北京·海淀区·上地,15-25K,5-10年大专,麦田互动,互联网天使轮0-20人,PHP 后端开发 全栈, 阮先生, 
全栈工程师,.NET工程师,南宁·青秀区·东盟商务区,5-6K,5-10年大专,广西同城小鸟,互联网20-99人,.NET Node.js C# JavaScript HTML CSS SQL Server MySQL, 黎女士, 
全栈工程师,Android开发工程师,上海·浦东新区·临港,11-18K·15薪,1-3年本科,星逻智能,仪器仪表/工业自动化B轮100-499人,Android客户端产品研发 研发流程优化 Java 多线程编程能力 Android开发经验 前端开发经验 计算机/软件工程相关专业 socket MQTT 串口, 陈女士,股票期权，节日福利，带薪年假，绩效奖金，员工旅游，餐补，零食下午茶，补充医疗保险，年终奖，五险一金，团建聚餐
全栈工程师,Python开发工程师,武汉·洪山区·光谷,13-25K,1-3年本科,力太互联,计算机软件C轮100-499人,Python, 陈女士,五险一金，节日福利，带薪年假，年终奖，通讯补贴，交通补助，餐补
