type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
前端,前端,杭州·滨江区·浦沿,10-15K·13薪,1-3年大专,浙江大华,互联网已上市10000人以上,vue.js, 于先生,员工旅游，定期体检，免费班车，年终奖，住房免息贷款，通讯补贴，餐补，补充医疗保险，带薪年假，加班补助，五险一金，包吃，节日福利，交通补助
前端,前端,岳阳·岳阳楼区·八字门,5-9K,1-3年大专,汇创信息技术有限公司,计算机软件100-499人,html DIV+CSS javascript, 贺先生,五险一金，全勤奖，年终奖，节日福利，包住，包住宿
前端,前端,嘉兴·秀洲区·中关村,7-8K,1-3年大专,智拓,计算机软件未融资20-99人,前端开发 Vue, 陈先生, 
前端,前端,成都·双流区·华阳,12-15K,1-3年大专,汉朔公司,计算机服务未融资1000-9999人,JavaScript Vue 计算机/软件工程相关专业 前端开发经验, 吴女士,五险一金，员工旅游，定期体检，带薪年假，年终奖，节日福利
前端,前端,大理白族自治州·大理市·开发区,11-16K·14薪,5-10年大专,兴大慧运,交通/运输未融资20-99人,Vue 计算机/软件工程相关专业 前端开发经验 技术博客/开源项目有所贡献 不接受居家办公, 曾先生,生日福利，五险，节日福利，补充医疗保险，绩效奖金，餐补，工龄奖，全勤奖，团建聚餐，带薪年假
前端,前端,佛山·禅城区·祖庙,1-3K,5-10年大专,雷兰科技公司,计算机软件未融资0-20人,HTML5 Vue Node.js 接受居家办公, 马先生, 
前端,前端,杭州·余杭区·五常,15-25K,5-10年大专,天翼智慧城市,计算机软件未融资100-499人,JavaScript, 郭先生,交通补助，带薪年假，餐补，通讯补贴，节日福利，定期体检，年终奖，五险一金，住房补贴
前端,前端,北京·昌平区·北七家,7-9K,5-10年大专,中国农业网,电子商务不需要融资20-99人,DIV+CSS html css3, 袁先生,带薪年假，交通补助，员工旅游，通讯补贴，年终奖，五险一金，餐补，股票期权
前端,前端,邯郸·丛台区·中华北,6-11K,5-10年大专,成都琥玥,移动互联网不需要融资20-99人,Webpack 移动端 小程序 Vue React 后端开发 前端开发 JavaScript, 曹女士,五险一金，年终奖，节日福利，定期体检，零食下午茶
前端,前端,西安,12-18K,5-10年大专,兰格集团,电子商务未融资100-499人,Vue React ios uniapp, 吕女士,带薪年假，全勤奖，绩效奖金，交通补助，五险一金，节日福利，通讯补贴，餐补
前端,前端,广州·南沙区·大岗,10-11K,5-10年大专,般诺智能,计算机软件0-20人,Vue Node.js HTML5 计算机/软件工程相关专业 前端开发经验, 蓝女士, 
前端,前端,开封·禹王台区·中大义乌商贸城,2-3K,5-10年大专,寸金科技,互联网未融资20-99人,css html javascrpt, 孙先生,全勤奖，年终奖，加班补助
前端,前端,肇庆·端州区·敏捷城,6-11K,5-10年大专,柏曦科技,计算机软件不需要融资0-20人,vue.js, 罗女士, 
前端,前端,哈尔滨·南岗区·果戈里,8-10K,5-10年大专,公众,互联网不需要融资500-999人,Vue CSS 不接受居家办公, 马女士,五险一金，加班补助，节日福利
前端,前端,桂林,10-11K,5-10年大专,优贡科技,计算机软件天使轮20-99人,前端开发 Node.js 后端开发 JavaScript HTML CSS Java PHP, 罗先生, 
前端,前端,深圳·坪山区·坪山,15-30K,5-10年大专,比亚迪汽车工业,汽车研发/制造已上市10000人以上,HTML5 Java Vue, 明女士,通讯补贴，住房补贴，餐补，带薪年假，五险一金，周末双休
