type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
java工程师,Java工程师（苏州）,苏州·太仓市·太仓,8-13K·13薪,5-10年本科,Cteck,计算机软件不需要融资20-99人,微服务架构 Spring SpringBoot SpringCloud Redis MySQL 后端开发 Linux, 胡先生,包吃，年终奖，住房补贴，通讯补贴，餐补，加班补助，零食下午茶，五险一金，股票期权，定期体检，节日福利，员工旅游，全勤奖
java工程师,高级java工程师,杭州·滨江区·长河,30-50K·16薪,5-10年本科,阿里巴巴国际事业部,互联网已上市10000人以上,Java 支付 MySQL Redis 后端工程师 资金 计算机/软件工程相关经验 收银台, 沙先生,餐补，包吃，员工旅游，住房补贴，股票期权，定期体检，五险一金，节日福利，年终奖，补充医疗保险，免费班车，带薪年假
java工程师,高级JAVA工程师,合肥·蜀山区·高新区,10-15K·13薪,5-10年本科,安徽脚印兄弟信息科技,其他专业服务B轮100-499人,Spring MyBatis MySQL Java开发经验 中大型项目架构设计经验 分布式系统开发经验, 杨女士,五险一金，节日福利，年终奖，团建聚餐，生日福利
java工程师,Java开发工程师,杭州·拱墅区·万达广场,15-30K·16薪,5-10年本科,杭州图尔兹信息技...,计算机软件A轮20-99人,Spring Dubbo MySQL Redis Oracle GIT, 练先生,交通补助，节日福利，通讯补贴，零食下午茶，员工旅游，五险一金，带薪年假，餐补
java工程师,java开发工程师,深圳·南山区·大学城,10-15K,5-10年本科,融智汇,其他生活服务未融资20-99人,后端工程师 全栈工程师 Spring, 李女士,带薪年假，五险一金，法定节假日三薪，年终奖
java工程师,java高级工程师,深圳·南山区·科技园,20-30K,5-10年本科,腾讯,互联网不需要融资10000人以上,Java开发经验 Java 大数据处理经验 MyBatis toB软件 后端工程师 Spring 无留学背景偏好, 戚先生,包吃，餐补，带薪年假，免费早晚餐，员工旅游，有无线网，节日福利，住房补贴，免费健身房，免费班车，零食下午茶，绩效奖金，公仔周边活动，意外险，交通补助，年终奖，补充医疗保险，定期体检，股票期权，五险一金
java工程师,java开发工程师,广州·海珠区·官洲,15-25K·13薪,5-10年本科,广州乐药,电子商务已上市10000人以上,Java Spring JavaScript, 田女士,餐补，年终奖，节日福利，零食下午茶，绩效奖金，股票期权，五险一金，员工旅游，团建聚餐，带薪年假
java工程师,Java开发工程师,深圳·南山区·后海,9-13K,5-10年本科,万达宝软件,计算机软件100-499人,Java, 翁女士, 
java工程师,Java开发工程师,南京,10-15K,5-10年本科,佰拓友创智能科技,计算机服务不需要融资20-99人,Spring MyBatis SpringMVC SpringCloud, 陈女士,五险一金，交通补助，全勤奖，带薪年假，定期体检，餐补，年终奖，股票期权，节日福利，生日福利，团建基金
java工程师,Java开发工程师,长沙·岳麓区·麓谷,11-20K·15薪,5-10年本科,中科云谷,互联网未融资500-999人,SpringCloud 分布式技术 后端工程师 后端开发, 周先生,宿舍有空调，法定节假日三薪，免费工装，带薪年假，员工旅游，高温补贴，五险一金，包住，餐补，工龄奖，免费班车，定期体检，节假日加班费，住房补贴，团建聚餐，年终奖，节日福利，生日福利，补充医疗保险
java工程师,java开发工程师,杭州·滨江区·长河,17-25K·13薪,5-10年本科,北京欣博电子,信息安全B轮100-499人,Spring AI产品 多线程 高并发, 陈女士,定期体检，五险一金，交通补助，零食下午茶，节日福利，加班补助，员工旅游，公租房，带薪年假，年终奖，补充医疗保险，健身房
java工程师,Java开发工程师,重庆·江北区·五里店,15-20K,5-10年本科,神话科技,计算机软件0-20人,全栈开发 客户端开发 Linux Unix Android 架构师 软件工程师, 杨先生, 
java工程师,Java开发工程师,南京·江宁区·大学城,7-9K,5-10年本科,典易,互联网未融资0-20人,分布式技术 Spring SpringBoot Redis 计算机软件 微信 小程序, 陈先生,节日福利，餐补，补充医疗保险，五险一金
java工程师,JAVA开发工程师,厦门·集美区·灌口,6-9K·13薪,5-10年本科,云上纵横,互联网金融未融资20-99人,SQL HTML 服务器配置 MVC开发 Spring Oracle MySQL Maven, 陈先生,交通补助，五险一金，年终奖，节日福利，带薪年假，补充医疗保险
java工程师,Java开发工程师,武汉·江夏区·藏龙岛,6-11K,5-10年本科,宙源科技,计算机软件天使轮0-20人,Javascript Java HTML/CSS, 余女士,五险一金，员工旅游，股票期权，全勤奖，年终奖，带薪年假，节日福利，住房补贴
java工程师,java开发工程师,苏州·苏州工业园区·湖东,11-20K,5-10年本科,江苏邮乐金服科技,银行不需要融资100-499人,Java开发经验 Java 分布式系统开发经验 架构师 MyBatis 后端工程师 Spring 计算机/软件工程相关经验, 许女士,五险一金
java工程师,Java开发工程师,广州·天河区·猎德,9-13K·13薪,5-10年本科,宝立能源,计算机软件不需要融资20-99人,后端工程师 Java Java开发经验 后端开发 电网  java, 钟先生,带薪年假，意外险，团建聚餐，员工旅游，生日福利，定期体检，节日福利，五险一金
java工程师,java开发工程师,深圳·龙岗区·坂田,13-25K,5-10年本科,环讯通,计算机软件未融资100-499人,Java SpringCloud Nginx Docker Redis, 陈女士,团建聚餐，零食下午茶，带薪年假，五险一金
java工程师,java开发工程师,杭州·滨江区·西兴,9-11K·13薪,5-10年本科,仓谷数字,互联网天使轮20-99人,后端工程师 全栈工程师 架构师 Java 不接受居家办公, 朱先生,绩效奖金，免费工装，夜班补助，零食下午茶，年终奖，底薪加提成，全勤奖，团建聚餐，法定节假日三薪，保底工资，股票期权，五险一金，带薪年假，意外险，定期体检，节假日加班费，员工旅游，加班补助，生日福利，企业年金
java工程师,java开发工程师,上海·杨浦区·五角场,9-12K,5-10年本科,心古,计算机软件不需要融资0-20人,后端工程师 Java MySQL Spring, 葛先生,带薪年假，年终奖，股票期权，员工旅游，五险一金
java工程师,Java开发工程师,成都·双流区·航空港,11-18K,5-10年本科,电科云,大数据不需要融资100-499人,Java SQL Shell Spring Mybatis Redis 后端开发 IDEA, 罗女士,年终奖，定期体检，节日福利，餐补，股票期权，五险一金，补充医疗保险，通讯补贴，带薪年假
java工程师,java高级工程师,海口·龙华区·海秀中路,15-20K,5-10年本科,鑫财数字,计算机软件20-99人,Java JavaScript Spring SSH Mybatis SQL Dubbo Netty, 张先生,五险一金
java工程师,java开发工程师,北京·大兴区·亦庄,30-60K·16薪,5-10年本科,京东物流,互联网已上市10000人以上,Java Spring JVM MyBatis MySQL Redis, 韩先生,生日福利，法定节假日三薪，带薪年假，绩效奖金，免费班车，加班补助，意外险，工龄奖，补充医疗保险，股票期权，包吃，企业年金，年终奖，交通补助，定期体检，餐补，保底工资，员工旅游，五险一金，夜班补助
java工程师,java开发工程师,潍坊·奎文区·万达广场,5-7K,5-10年本科,宽容软件,计算机软件未融资0-20人,Java开发经验 Java MyBatis 后端工程师 Spring 计算机/软件工程相关经验, 孙先生,年终奖，五险一金，节日福利
java工程师,java全栈工程师,太原·小店区·平阳,15-19K·13薪,5-10年本科,华稹科技,计算机软件未融资20-99人,Java开发经验 全栈工程师 Java 大数据处理经验 MySQL 计算机/软件工程相关经验, 张先生,年终奖，全勤奖，交通补助，节日福利，带薪年假，住房补贴，餐补，加班补助，员工旅游，通讯补贴
java工程师,java开发工程师,深圳·南山区·南油,7-12K,5-10年本科,深圳市卓亮科技有...,互联网天使轮20-99人,Java MySQL 架构设计经验 SQL Server Spring Oracle, 王先生,年终奖，带薪年假，五险一金，员工旅游，股票期权，节日福利，定期体检
java工程师,java开发工程师,泉州·晋江市·宝龙酒店,6-9K,3-5年大专,西加科技,计算机软件未融资20-99人,MySQL SpringBoot 微服务架构 SpringCloud 后端开发 WEB开发 Linux IDEA, 李女士,带薪年假，五险一金
java工程师,Java开发工程师,大庆·龙凤区·乙烯,8-13K,3-5年大专,中关村吉林智能科技,人力资源服务不需要融资0-20人,Java, 王先生,五险一金
java工程师,Java软件工程师,武汉·洪山区·光谷,4-8K,3-5年大专,微立成,计算机软件0-20人,Java Android iOS, 梅先生, 
java工程师,java开发工程师,北京·丰台区·科技园区,20-40K·14薪,3-5年大专,中环寰慧,电力/热力/燃气/水利D轮及以上1000-9999人,Java MyBatis MongoDB, 赵先生,五险一金，定期体检，通讯补贴，节日福利，带薪年假，年终奖
java工程师,java开发工程师,杭州·滨江区·长河,20-40K·15薪,3-5年大专,华为云计算,计算机服务不需要融资10000人以上,, 邱先生,补充医疗保险，意外险，加班补助，保底工资，免费班车，年终奖，法定节假日三薪，节假日加班费，定期体检，员工旅游，团建聚餐，交通补助，带薪年假，夜班补助，零食下午茶，绩效奖金，五险一金
