type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
网络安全,安全总体设计,上海·松江区·新桥,35-55K,经验不限本科,垣信卫星科技有限公司,通信/网络设备不需要融资100-499人,安全总体设计, 魏先生,五险一金，带薪年假，节日福利，补充医疗保险，定期体检，补充公积金，高端医疗保险，餐补，通讯补贴
网络安全,安全研究员,北京·朝阳区·东大桥,9-14K,经验不限本科,华清信安科技,信息安全未融资100-499人,计算机/信息安全相关专业 安全产品研发(防火墙) 数据分析 安全事件分析, 杨女士,股票期权，交通补助，五险一金，零食下午茶，节日福利，带薪年假，年终奖，定期体检，员工旅游
网络安全,安全研究员,南京·鼓楼区·幕府山,15-30K,经验不限本科,悦铭汇成,信息安全20-99人,C/C++, 薛先生,五险一金，加班补助
网络安全,安全服务经理,深圳·南山区·科技园,20-30K·13薪,经验不限本科,魔方安全科技,信息安全A轮20-99人,攻防对抗经验 渗透测试经验 CISSP/CISP CISA PMP 风险评估 应急响应, 李女士,定期体检，员工旅游，零食下午茶，带薪年假，节日福利，年终奖，全勤奖，加班补助，五险一金
网络安全,信息安全主管,南昌·红谷滩区·红谷滩,8-12K·13薪,经验不限本科,斯沃德股份,服装/纺织未融资1000-9999人,安全体系架构和研发 安全运维和保障 数据安全管理经验 安全架构搭建经验 XSS 防火墙管理 服务器管理, 杨先生,五险一金，意外险，员工旅游，包吃，免费工装，节日福利，年终奖
网络安全,软件信息安全,惠州,15-30K·13薪,经验不限本科,德赛西威,汽车零部件已上市1000-9999人,安全体系架构和研发 安全运维和保障 C/C++ 安全架构搭建经验 攻防对抗经验 数据安全管理经验 汽车电子 Cybersecurity ISO21434, 李先生,年终奖，节日福利，餐补，加班补助，带薪年假，五险一金，员工旅游，免费班车，交通补助，定期体检，包吃，零食下午茶，补充医疗保险
网络安全,零信任安全专家,昆明·官渡区·太和,10-15K,经验不限本科,云善御数,计算机服务20-99人,计算机/信息安全相关专业 安全架构搭建经验 数据安全管理经验 CISSP/CISP, 杨女士,五险
网络安全,信息安全实习生,北京·东城区·东四,150-180元/天,经验不限本科,星星充电科技有限公司,新能源B轮1000-9999人,安全体系架构和研发 安全运维和保障, 刘先生,团建聚餐，餐补，带薪年假，年终奖，定期体检，五险一金
网络安全,安全运维工程师,北京·西城区·德胜门,13-20K,1-3年本科,河南宁云志科技,信息安全未融资0-20人,安全运维和保障 Python Burp Suite 计算机/信息安全相关专业 安全运维经验 CISSP/CISP, 屈先生,交通补助，团建聚餐，夜班补助，加班补助，五险一金，有无线网
网络安全,安全技术岗,武汉·黄陂区·滠口,15-25K,1-3年本科,众邦银行,互联网金融不需要融资100-499人,安全运维和保障, 张先生,生日福利，员工旅游，企业年金，节日福利，五险一金，定期体检，补充医疗保险，带薪年假
网络安全,安全服务工程师,杭州·余杭区·五常,12-18K,1-3年本科,浙江木链,信息安全B轮100-499人,安全运维和保障 计算机/信息安全相关专业 安全运维经验 渗透测试经验 PMP CISSP/CISP, 雷先生,年终奖，定期体检，股票期权，五险一金，带薪年假，节日福利
网络安全,安全分析工程师,成都·武侯区·复城国际广场,7-10K·14薪,1-3年本科,青藤云安全,信息安全C轮500-999人,渗透测试经验 安全体系架构和研发 计算机/信息安全相关专业 Nmap, 孟女士,节日福利，团建聚餐，餐补，带薪年假，股票期权，定期体检，年终奖，零食下午茶，五险一金
